norad_cat_id,object_name,country_code,rcs_size,min_separation_km,hours_within_100km,prior,likelihood_ratio,posterior,propagation_failed
23317,OKEAN 4,CIS,LARGE,11.5283,1.3333,0.05,5.1298,0.2126,False
54752,SHIYAN 21 (SY-21),PRC,LARGE,16.1331,0.1667,0.05,4.0215,0.1747,False
26086,DUMSAT,CIS,LARGE,16.8472,0.5,0.05,3.8924,0.17,False
47231,GAOFEN 14,PRC,LARGE,20.297,0.1667,0.05,3.3715,0.1507,False
19210,COSMOS 1953,CIS,LARGE,21.3527,0.5,0.05,3.2392,0.1457,False
58660,TIANMU-1 19,PRC,MEDIUM,21.3584,6.5,0.05,3.2385,0.1456,False
58661,TIANMU-1 20,PRC,MEDIUM,21.5839,7.0,0.05,3.2116,0.1446,False
43662,CFOSAT,PRC,LARGE,21.9815,0.3333,0.05,3.1652,0.1428,False
44836,JILIN-01 GAOFEN 2B,PRC,LARGE,22.3335,0.5,0.05,3.1253,0.1413,False
59773,COSMOS 2576,CIS,LARGE,22.8444,4.6667,0.05,3.0691,0.1391,False
64199,SJ-26,PRC,LARGE,26.8703,1.0,0.05,2.6882,0.1239,False
38257,YAOGAN 14,PRC,LARGE,28.1931,0.3333,0.05,2.5827,0.1197,False
58663,TIANMU-1 22,PRC,MEDIUM,28.225,5.0,0.05,2.5803,0.1196,False
57889,YAOGAN-39 02B,PRC,LARGE,31.5984,0.3333,0.05,2.3455,0.1099,False
16791,COSMOS 1758,CIS,LARGE,32.7808,0.6667,0.05,2.2728,0.1068,False
55244,YAOGAN-37,PRC,LARGE,32.846,0.3333,0.05,2.2689,0.1067,False
45625,GAOFEN 9 02,PRC,LARGE,33.6704,0.1667,0.05,2.221,0.1047,False
62334,PIESAT-2 10,PRC,LARGE,34.0811,0.6667,0.05,2.1978,0.1037,False
57519,HJ-2F,PRC,LARGE,34.385,0.3333,0.05,2.1809,0.103,False
65120,GEESAT 4-02,PRC,MEDIUM,34.5535,0.1667,0.05,2.1717,0.1026,False
54376,YAOGAN-36 03C,PRC,LARGE,35.0414,0.5,0.05,2.1454,0.1015,False
43180,KANOPUS-V 3,CIS,LARGE,35.9761,0.1667,0.05,2.0967,0.0994,False
52320,SUPERVIEW NEO-1 01,PRC,LARGE,36.2842,0.3333,0.05,2.0812,0.0987,False
62111,GUANGCHUAN 01,PRC,LARGE,36.3547,0.1667,0.05,2.0776,0.0986,False
43194,ZHANGHENG 1,PRC,LARGE,36.713,1.0,0.05,2.0598,0.0978,False
45939,ZINYUAN-3,PRC,LARGE,36.8536,0.3333,0.05,2.0529,0.0975,False
63125,SUPERVIEW NEO-1 03,PRC,LARGE,37.374,0.6667,0.05,2.0278,0.0964,False
43876,KANOPUS-V 5,CIS,LARGE,37.8249,1.0,0.05,2.0065,0.0955,False
58759,YUNYAO-1 19,PRC,MEDIUM,38.8519,0.3333,0.05,1.9596,0.0935,False
49962,SHIJIAN 6 05B (SJ-6 05B),PRC,LARGE,41.2451,0.6667,0.05,1.858,0.0891,False
61191,JILIN-01 KUANFU 02B 3,PRC,LARGE,41.5907,0.5,0.05,1.8441,0.0885,False
49338,JILIN-01 GAOFEN 2F,PRC,LARGE,42.465,0.5,0.05,1.81,0.087,False
44703,GAOFEN 7,PRC,LARGE,42.481,0.3333,0.05,1.8094,0.087,False
49961,SHIJIAN 6 05A (SJ-6 05A),PRC,LARGE,44.9531,0.1667,0.05,1.7192,0.083,False
67131,ZY 3 04,PRC,,45.0262,0.5,0.05,1.7167,0.0829,False
14699,COSMOS 1536,CIS,LARGE,45.1177,0.1667,0.05,1.7135,0.0827,False
24925,DUMMY MASS 1,PRC,LARGE,45.439,0.5,0.05,1.7025,0.0822,False
67300,TIANHUI 7,PRC,,45.469,0.3333,0.05,1.7015,0.0822,False
54042,YAOGAN-36 02A,PRC,LARGE,46.2713,0.1667,0.05,1.6745,0.081,False
26366,SIMSAT 2,CIS,LARGE,46.953,0.1667,0.05,1.6523,0.08,False
58703,TIANMU-1 18,PRC,MEDIUM,47.0562,0.1667,0.05,1.649,0.0799,False
33320,HJ-1A,PRC,LARGE,47.8573,0.1667,0.05,1.6237,0.0787,False
53947,YAOGAN-36 01C,PRC,LARGE,48.0487,0.1667,0.05,1.6177,0.0785,False
53128,SUPERVIEW NEO-2 01,PRC,LARGE,49.0036,0.3333,0.05,1.5887,0.0772,False
60461,YAOGAN-43 O1D,PRC,LARGE,49.5708,0.3333,0.05,1.5719,0.0764,False
61571,GAOFEN 12-05,PRC,LARGE,50.0034,0.1667,0.05,1.5594,0.0758,False
39490,COSMOS 2493 (SKRL 756),CIS,MEDIUM,50.3981,0.6667,0.05,1.5481,0.0753,False
58662,TIANMU-1 21,PRC,MEDIUM,50.6966,1.0,0.05,1.5396,0.075,False
58700,TIANMU-1 15,PRC,LARGE,50.8171,0.3333,0.05,1.5362,0.0748,False
63208,SUPERVIEW NEO 3-02,PRC,LARGE,52.3622,2.1667,0.05,1.494,0.0729,False
7337,COSMOS 660,CIS,LARGE,52.771,0.3333,0.05,1.4832,0.0724,False
20774,COSMOS 2098,CIS,LARGE,53.5491,0.1667,0.05,1.4631,0.0715,False
53318,YAOGAN-35 03B,PRC,LARGE,53.973,0.1667,0.05,1.4523,0.071,False
41394,COSMOS 2515,CIS,LARGE,54.3959,0.3333,0.05,1.4418,0.0705,False
63344,YUNYAO-1 43,PRC,MEDIUM,54.7885,0.1667,0.05,1.4321,0.0701,False
61730,COSMOS 2579,CIS,LARGE,54.8731,0.1667,0.05,1.43,0.07,False
61190,JILIN-01 KUANFU 02B 2,PRC,LARGE,55.3088,0.3333,0.05,1.4194,0.0695,False
61189,JILIN-01 KUANFU 02B 1,PRC,LARGE,56.286,0.1667,0.05,1.3962,0.0685,False
61747,POLYTECH UNIVERSE-4,CIS,SMALL,87.7837,0.1667,0.075,0.9043,0.0683,False
44424,COSMOS 2538,CIS,MEDIUM,56.6873,0.1667,0.05,1.3869,0.068,False
19573,COSMOS 1975,CIS,LARGE,56.988,0.3333,0.05,1.3799,0.0677,False
60249,GAOFEN 11-05,PRC,LARGE,57.134,0.1667,0.05,1.3766,0.0676,False
58557,YAOGAN-39 05A,PRC,LARGE,57.1941,0.1667,0.05,1.3752,0.0675,False
46807,YAOGAN-30 U,PRC,LARGE,58.1258,0.1667,0.05,1.3544,0.0665,False
20510,OKEAN 2,CIS,LARGE,58.3383,0.6667,0.05,1.3497,0.0663,False
63126,SUPERVIEW NEO-1 04,PRC,LARGE,58.707,0.8333,0.05,1.3416,0.066,False
49029,YAOGAN-30 AF,PRC,LARGE,58.9571,0.3333,0.05,1.3362,0.0657,False
14147,COSMOS 1470,CIS,LARGE,59.9917,0.3333,0.05,1.3143,0.0647,False
29228,RESURS DK-1,CIS,LARGE,60.6063,0.1667,0.05,1.3016,0.0641,False
43029,YAOGAN-30 E,PRC,LARGE,60.7353,0.1667,0.05,1.2989,0.064,False
28737,SJ-7,PRC,LARGE,60.8172,0.3333,0.05,1.2973,0.0639,False
39491,COSMOS 2494 (SKRL 756),CIS,MEDIUM,61.0473,0.3333,0.05,1.2926,0.0637,False
58909,GEESAT 2-05,PRC,MEDIUM,61.3645,0.1667,0.05,1.2862,0.0634,False
52713,COSMOS 2556,CIS,LARGE,62.3716,0.5,0.05,1.2663,0.0625,False
22286,COSMOS 2228,CIS,LARGE,63.0982,0.1667,0.05,1.2523,0.0618,False
58201,TIANHUI 5B,PRC,LARGE,63.4341,0.1667,0.05,1.2459,0.0615,False
37875,YAOGAN 12,PRC,LARGE,63.4833,0.1667,0.05,1.245,0.0615,False
49393,YAOGAN-35 C,PRC,LARGE,63.553,0.1667,0.05,1.2437,0.0614,False
58648,TIANMU-1 14,PRC,MEDIUM,63.6511,0.1667,0.05,1.2419,0.0614,False
58702,TIANMU-1 17,PRC,LARGE,63.7747,0.3333,0.05,1.2395,0.0612,False
58701,TIANMU-1 16,PRC,MEDIUM,64.3531,0.3333,0.05,1.2288,0.0607,False
21397,OKEAN 3,CIS,LARGE,65.0128,0.5,0.05,1.2168,0.0602,False
64962,ENSHI XIDA SHANQUAN,PRC,MEDIUM,65.3991,0.5,0.05,1.2098,0.0599,False
61617,YAOGAN-43 03A,PRC,LARGE,65.8247,0.1667,0.05,1.2023,0.0595,False
58199,TIANHUI 5A,PRC,LARGE,66.5006,0.1667,0.05,1.1904,0.059,False
52150,TK-2,PRC,MEDIUM,66.6974,0.1667,0.05,1.187,0.0588,False
52443,JILIN-01 KUANFU 01C,PRC,LARGE,66.7858,0.5,0.05,1.1855,0.0587,False
43943,JILIN-01-09,PRC,MEDIUM,67.0779,0.3333,0.05,1.1805,0.0585,False
48425,YAOGAN-30 Z,PRC,LARGE,67.3502,0.3333,0.05,1.1759,0.0583,False
40908,LILACSAT 2,PRC,SMALL,104.8329,0.0,0.075,0.7538,0.0576,False
61614,TIANPING 3A-01,PRC,LARGE,68.2451,0.1667,0.05,1.1609,0.0576,False
10095,COSMOS 921,CIS,LARGE,68.3257,0.1667,0.05,1.1596,0.0575,False
61779,MSU ALTAIR,CIS,MEDIUM,69.4651,0.3333,0.05,1.141,0.0567,False
61194,JILIN-01 KUANFU 02B 6,PRC,LARGE,69.8021,0.5,0.05,1.1356,0.0564,False
20663,COSMOS 2084,CIS,LARGE,70.9772,0.1667,0.05,1.1173,0.0555,False
58760,YUNYAO-1 20,PRC,MEDIUM,71.1125,0.1667,0.05,1.1152,0.0554,False
63431,HJS-6D,PRC,LARGE,71.4814,0.1667,0.05,1.1095,0.0552,False
54818,GAOFEN 11 04,PRC,LARGE,71.8761,0.1667,0.05,1.1036,0.0549,False
28414,SHIJIAN 6 01B (SJ-6 01B),PRC,LARGE,72.1047,0.1667,0.05,1.1001,0.0547,False
61192,JILIN-01 KUANFU 02B 4,PRC,LARGE,72.4408,0.3333,0.05,1.0951,0.0545,False
62333,PIESAT-2 09,PRC,LARGE,72.9078,0.1667,0.05,1.0882,0.0542,False
66547,SJ-30C,PRC,,73.2949,0.1667,0.05,1.0826,0.0539,False
48860,YAOGAN-30 AA,PRC,LARGE,73.523,0.1667,0.05,1.0793,0.0538,False
43946,JILIN-01-10,PRC,MEDIUM,73.5639,0.3333,0.05,1.0787,0.0537,False
65718,GEESAT 6-06,PRC,,74.3297,0.1667,0.05,1.0677,0.0532,False
42946,YAOGAN-30 B,PRC,LARGE,74.6853,0.6667,0.05,1.0627,0.053,False
52322,SUPERVIEW NEO-1 02,PRC,LARGE,74.9357,0.3333,0.05,1.0592,0.0528,False
33409,SHIJIAN 6 03B (SJ-6 03B),PRC,LARGE,74.9925,0.1667,0.05,1.0584,0.0528,False
40701,GAOFEN 8,PRC,LARGE,75.1705,0.1667,0.05,1.0559,0.0527,False
43034,LKW-1,PRC,LARGE,75.4936,0.1667,0.05,1.0515,0.0524,False
52787,GEESAT 1-03,PRC,MEDIUM,75.5992,0.1667,0.05,1.05,0.0524,False
61746,COLIBRI-S,CIS,SMALL,115.5404,0.0,0.075,0.6809,0.0523,False
8744,COSMOS 807,CIS,LARGE,76.2488,0.1667,0.05,1.0412,0.052,False
43441,ZHUHAI-1 OHS-02,PRC,MEDIUM,76.7623,0.1667,0.05,1.0343,0.0516,False
63430,HJS-6C,PRC,LARGE,76.8201,0.1667,0.05,1.0335,0.0516,False
12987,COSMOS 1328,CIS,LARGE,76.8341,0.3333,0.05,1.0333,0.0516,False
65716,GEESAT 6-04,PRC,,77.6382,0.1667,0.05,1.0227,0.0511,False
61763,SIT-HSE,CIS,SMALL,118.5657,0.0,0.075,0.6625,0.051,False
50573,TIANHUI 4B,PRC,MEDIUM,77.9065,0.1667,0.05,1.0192,0.0509,False
29506,SHIJIAN 6 02B (SJ-6 02B),PRC,LARGE,78.0052,0.1667,0.05,1.0179,0.0509,False
43082,YAOGAN-30 H,PRC,LARGE,78.0732,0.1667,0.05,1.017,0.0508,False
43172,YAOGAN-30 M,PRC,LARGE,78.1074,0.1667,0.05,1.0166,0.0508,False
39492,AIST 1,CIS,MEDIUM,78.814,0.5,0.05,1.0075,0.0504,False
43170,YAOGAN-30 K,PRC,LARGE,79.876,0.5,0.05,0.9942,0.0497,False
39133,AIST 2,CIS,MEDIUM,80.1162,0.1667,0.05,0.9912,0.0496,False
54045,YAOGAN-36 02C,PRC,LARGE,80.1446,0.1667,0.05,0.9909,0.0496,False
58145,YAOGAN-39 04C,PRC,LARGE,80.2696,0.1667,0.05,0.9893,0.0495,False
66546,SJ-30B,PRC,,80.4714,0.1667,0.05,0.9869,0.0494,False
48426,TIANQI-12,PRC,MEDIUM,80.5263,0.1667,0.05,0.9862,0.0493,False
57696,JILIN-01 KUANFU 02A,PRC,LARGE,80.5724,0.1667,0.05,0.9856,0.0493,False
58614,COSMOS 2573,CIS,LARGE,80.6235,0.3333,0.05,0.985,0.0493,False
63209,TIANYAN 23,PRC,MEDIUM,80.9719,0.1667,0.05,0.9808,0.0491,False
43440,ZHUHAI-1 OVS-02,PRC,MEDIUM,82.3747,0.1667,0.05,0.9641,0.0483,False
54374,YAOGAN-36 03B,PRC,LARGE,82.5187,0.1667,0.05,0.9624,0.0482,False
48424,YAOGAN-30 Y,PRC,LARGE,82.6049,0.1667,0.05,0.9614,0.0482,False
41914,JILIN-1-03,PRC,MEDIUM,82.6943,0.1667,0.05,0.9603,0.0481,False
61193,JILIN-01 KUANFU 02B 5,PRC,LARGE,83.1589,0.1667,0.05,0.9549,0.0479,False
57399,TIANMU-1 07,PRC,MEDIUM,83.2463,0.1667,0.05,0.9539,0.0478,False
50572,TIANHUI 4A,PRC,MEDIUM,83.3556,0.3333,0.05,0.9527,0.0477,False
62335,PIESAT-2 11,PRC,LARGE,83.3912,0.1667,0.05,0.9523,0.0477,False
63349,YUNYAO-1 48,PRC,MEDIUM,83.4742,0.1667,0.05,0.9513,0.0477,False
46808,YAOGAN-30 V,PRC,LARGE,83.4787,0.5,0.05,0.9513,0.0477,False
55973,TIANMU-1 03,PRC,MEDIUM,83.4812,0.3333,0.05,0.9512,0.0477,False
48861,YAOGAN-30 AB,PRC,LARGE,83.8243,0.1667,0.05,0.9473,0.0475,False
26365,SIMSAT 1,CIS,LARGE,83.8497,0.3333,0.05,0.947,0.0475,False
33408,SHIJIAN 6 03A (SJ-6 03A),PRC,LARGE,84.1756,0.1667,0.05,0.9434,0.0473,False
57731,YAOGAN-39 01C,PRC,LARGE,84.2379,0.1667,0.05,0.9427,0.0473,False
61616,TIANPING 3B-02,PRC,MEDIUM,84.2715,0.3333,0.05,0.9423,0.0473,False
58908,GEESAT 2-04,PRC,MEDIUM,84.3816,0.1667,0.05,0.941,0.0472,False
61764,SIT-2086,CIS,SMALL,128.9496,0.0,0.075,0.6059,0.0468,False
45460,YAOGAN-30 R,PRC,LARGE,85.6892,0.1667,0.05,0.9266,0.0465,False
60945,YAOGAN-43 02A,PRC,LARGE,85.9107,0.1667,0.05,0.9242,0.0464,False
28470,JB-3 C,PRC,LARGE,86.2475,0.1667,0.05,0.9205,0.0462,False
61749,VIZARD-ION,CIS,SMALL,130.6511,0.0,0.075,0.5974,0.0462,False
45603,XINGYUN-2 02,PRC,MEDIUM,86.4306,0.1667,0.05,0.9186,0.0461,False
42945,YAOGAN-30 A,PRC,LARGE,86.7836,0.1667,0.05,0.9148,0.0459,False
65127,GEESAT 4-09,PRC,MEDIUM,86.9393,0.1667,0.05,0.9131,0.0459,False
46458,JILIN-01 GAOFEN 3F,PRC,MEDIUM,87.0435,0.1667,0.05,0.912,0.0458,False
61762,ARCTICSAT-1,CIS,SMALL,133.3614,0.0,0.075,0.5844,0.0452,False
60459,YAOGAN-43 O1B,PRC,LARGE,88.2947,0.1667,0.05,0.899,0.0452,False
58647,TIANMU-1 13,PRC,MEDIUM,88.5202,0.1667,0.05,0.8967,0.0451,False
18152,COSMOS 1862,CIS,LARGE,88.5307,0.1667,0.05,0.8965,0.0451,False
66379,SHIYAN 32-03,PRC,,88.9152,0.3333,0.05,0.8926,0.0449,False
17911,COSMOS 1842,CIS,LARGE,89.1025,0.1667,0.05,0.8907,0.0448,False
43160,JILIN-01-08,PRC,MEDIUM,89.2627,0.1667,0.05,0.8891,0.0447,False
39358,SJ-16,PRC,LARGE,89.271,0.1667,0.05,0.889,0.0447,False
59557,YAOGAN-42 02,PRC,LARGE,90.1023,0.1667,0.05,0.8807,0.0443,False
43877,KANOPUS-V 6,CIS,LARGE,90.7188,0.1667,0.05,0.8746,0.044,False
38861,SJ-9B,PRC,MEDIUM,90.7944,0.3333,0.05,0.8739,0.044,False
65123,GEESAT 4-05,PRC,MEDIUM,90.8401,0.1667,0.05,0.8734,0.0439,False
63348,YUNYAO-1 47,PRC,MEDIUM,91.4435,0.1667,0.05,0.8676,0.0437,False
52151,PUJIANG 2 (PJ-2),PRC,LARGE,91.9754,0.1667,0.05,0.8624,0.0434,False
46025,GAOFEN 9 04,PRC,LARGE,92.3309,0.1667,0.05,0.8591,0.0433,False
65712,SHIKONGXING 01,PRC,,93.093,0.3333,0.05,0.8519,0.0429,False
44538,ZHUHAI-1 03D,PRC,MEDIUM,93.1279,0.1667,0.05,0.8516,0.0429,False
49492,GAOFEN 11 3,PRC,LARGE,93.3271,0.1667,0.05,0.8497,0.0428,False
16881,COSMOS 1766,CIS,LARGE,93.7018,0.1667,0.05,0.8462,0.0426,False
66545,SJ-30A,PRC,,93.9238,0.1667,0.05,0.8442,0.0425,False
61782,TUSUR GO,CIS,SMALL,141.6382,0.0,0.075,0.5476,0.0425,False
52788,GEESAT 1-04,PRC,MEDIUM,94.7596,0.3333,0.05,0.8366,0.0422,False
46809,YAOGAN-30 W,PRC,LARGE,94.9102,0.1667,0.05,0.8352,0.0421,False
58558,YAOGAN-39 05B,PRC,LARGE,94.9928,0.1667,0.05,0.8345,0.0421,False
40420,COSMOS 2503,CIS,LARGE,95.3461,0.1667,0.05,0.8313,0.0419,False
60466,YAOGAN-43 O1J,PRC,LARGE,95.5209,0.1667,0.05,0.8297,0.0418,False
43024,JILIN-01-06,PRC,MEDIUM,95.829,0.1667,0.05,0.827,0.0417,False
49256,JILIN-01 GAOFEN 2D,PRC,LARGE,96.2306,0.1667,0.05,0.8235,0.0415,False
44777,JILIN-01 GAOFEN 2A,PRC,LARGE,96.3349,0.1667,0.05,0.8226,0.0415,False
65128,GEESAT 4-10,PRC,MEDIUM,96.6606,0.1667,0.05,0.8197,0.0414,False
14064,COSMOS 1461,CIS,LARGE,96.6959,0.1667,0.05,0.8194,0.0413,False
43181,KANOPUS-V 4,CIS,LARGE,97.2135,0.1667,0.05,0.8149,0.0411,False
63346,YUNYAO-1 45,PRC,MEDIUM,97.3833,0.1667,0.05,0.8135,0.0411,False
49071,TIANHUI 2-02A,PRC,LARGE,97.7941,0.1667,0.05,0.81,0.0409,False
57727,YAOGAN-39 01A,PRC,LARGE,97.8017,0.1667,0.05,0.8099,0.0409,False
49028,YAOGAN-30 AE,PRC,LARGE,98.0104,0.1667,0.05,0.8081,0.0408,False
60950,YAOGAN-43 02F,PRC,LARGE,98.2612,0.1667,0.05,0.806,0.0407,False
40039,PERSEUS M1,CIS,MEDIUM,98.6895,0.1667,0.05,0.8024,0.0405,False
57456,YAOGAN-36 05C,PRC,LARGE,98.9114,0.1667,0.05,0.8005,0.0404,False
61745,POLYTECH UNIVERSE-5,CIS,MEDIUM,99.3174,0.1667,0.05,0.7972,0.0403,False
4382,DFH-1,PRC,MEDIUM,100.1415,0.0,0.05,0.7904,0.0399,False
63429,HJS-6B,PRC,LARGE,100.4725,0.0,0.05,0.7877,0.0398,False
27944,LARETS,CIS,MEDIUM,100.5419,0.0,0.05,0.7872,0.0398,False
37166,ZHEDA PIXING 1B,PRC,MEDIUM,101.3935,0.0,0.05,0.7803,0.0394,False
43159,JILIN-01-07,PRC,MEDIUM,101.522,0.0,0.05,0.7793,0.0394,False
39210,PAYLOAD C,PRC,LARGE,101.5985,0.0,0.05,0.7787,0.0394,False
37730,SJ-11-03,PRC,LARGE,101.6284,0.0,0.05,0.7785,0.0394,False
46457,JILIN-01 GAOFEN 3E,PRC,MEDIUM,101.6973,0.0,0.05,0.7779,0.0393,False
60460,YAOGAN-43 O1C,PRC,LARGE,102.0744,0.0,0.05,0.7749,0.0392,False
43028,YAOGAN-30 D,PRC,LARGE,102.1761,0.0,0.05,0.7741,0.0391,False
20465,COSMOS 2058,CIS,LARGE,102.3123,0.0,0.05,0.7731,0.0391,False
45602,XINGYUN-2 01,PRC,MEDIUM,103.7951,0.0,0.05,0.7616,0.0385,False
60458,YAOGAN-43 O1A,PRC,LARGE,103.8356,0.0,0.05,0.7613,0.0385,False
58911,GEESAT 2-07,PRC,MEDIUM,104.0483,0.0,0.05,0.7597,0.0384,False
62904,COSMOS 2583,CIS,MEDIUM,104.9406,0.0,0.05,0.753,0.0381,False
57990,YAOGAN-39 03C,PRC,LARGE,105.0137,0.0,0.05,0.7525,0.0381,False
46232,GAOFEN 9 05,PRC,LARGE,105.0939,0.0,0.05,0.7519,0.0381,False
66994,THE ARAB SATELLITE 813,PRC,,105.1281,0.0,0.05,0.7516,0.0381,False
58141,YAOGAN-39 04A,PRC,LARGE,105.3774,0.0,0.05,0.7498,0.038,False
44421,COSMOS 2535,CIS,LARGE,105.5558,0.0,0.05,0.7484,0.0379,False
65122,GEESAT 4-04,PRC,MEDIUM,105.5706,0.0,0.05,0.7483,0.0379,False
51822,LT-1 01B,PRC,LARGE,105.6859,0.0,0.05,0.7475,0.0379,False
41634,SJ 16-02,PRC,LARGE,105.7635,0.0,0.05,0.7469,0.0378,False
58652,SHIYAN 24C 03,PRC,MEDIUM,106.0536,0.0,0.05,0.7448,0.0377,False
43262,GAOFEN 1-04,PRC,LARGE,106.4414,0.0,0.05,0.742,0.0376,False
57400,TIANMU-1 08,PRC,MEDIUM,106.8041,0.0,0.05,0.7393,0.0375,False
17191,COSMOS 1805,CIS,LARGE,106.9138,0.0,0.05,0.7385,0.0374,False
48864,TIANQI-14,PRC,MEDIUM,106.9273,0.0,0.05,0.7384,0.0374,False
46494,NORBI,CIS,SMALL,160.0227,0.0,0.075,0.4791,0.0374,False
28890,BEIJING 1 (TSINGHUA),PRC,MEDIUM,107.4143,0.0,0.05,0.735,0.0372,False
58753,EINSTEIN PROBE,PRC,LARGE,107.6023,0.0,0.05,0.7336,0.0372,False
42758,HXMT,PRC,LARGE,107.6082,0.0,0.05,0.7336,0.0372,False
44539,ZHUHAI-1 03E,PRC,MEDIUM,107.7909,0.0,0.05,0.7323,0.0371,False
40017,TABLETSAT AURORA,CIS,MEDIUM,108.0341,0.0,0.05,0.7306,0.037,False
58650,SHIYAN 24C 01,PRC,MEDIUM,108.04,0.0,0.05,0.7305,0.037,False
58910,GEESAT 2-06,PRC,MEDIUM,108.076,0.0,0.05,0.7303,0.037,False
54043,YAOGAN-36 02B,PRC,LARGE,108.5986,0.0,0.05,0.7266,0.0368,False
43023,JILIN-01-05,PRC,MEDIUM,108.7831,0.0,0.05,0.7253,0.0368,False
9634,COSMOS 886,CIS,LARGE,108.9797,0.0,0.05,0.7239,0.0367,False
57654,GAOFEN 12 04,PRC,LARGE,109.1017,0.0,0.05,0.7231,0.0367,False
41173,DAMPE,PRC,LARGE,109.1166,0.0,0.05,0.723,0.0367,False
49390,YAOGAN-35 A,PRC,LARGE,109.266,0.0,0.05,0.722,0.0366,False
65124,GEESAT 4-06,PRC,MEDIUM,109.5543,0.0,0.05,0.72,0.0365,False
56874,LONGJIANG 3,PRC,MEDIUM,109.5997,0.0,0.05,0.7197,0.0365,False
40362,YAOGAN 26,PRC,LARGE,109.6927,0.0,0.05,0.719,0.0365,False
12138,COSMOS 1238,CIS,LARGE,109.7364,0.0,0.05,0.7187,0.0364,False
60464,YAOGAN-43 O1G,PRC,LARGE,110.0274,0.0,0.05,0.7167,0.0364,False
41898,TANSAT,PRC,LARGE,110.2925,0.0,0.05,0.7149,0.0363,False
45462,YAOGAN-30 T,PRC,LARGE,110.343,0.0,0.05,0.7146,0.0362,False
28220,TANSUO 1,PRC,LARGE,110.7873,0.0,0.05,0.7116,0.0361,False
57627,HEAD-3B,PRC,MEDIUM,110.9169,0.0,0.05,0.7107,0.0361,False
65055,PRSC-S1,PRC,LARGE,111.1162,0.0,0.05,0.7094,0.036,False
65851,SHIYAN 30 01,PRC,,111.1785,0.0,0.05,0.709,0.036,False
62430,RESURS P5,CIS,LARGE,112.0098,0.0,0.05,0.7034,0.0357,False
58555,HONGHU 2,PRC,MEDIUM,112.5766,0.0,0.05,0.6997,0.0355,False
59510,SUPERVIEW NEO-3 01,PRC,LARGE,112.694,0.0,0.05,0.699,0.0355,False
55975,TIANMU-1 05,PRC,MEDIUM,113.0572,0.0,0.05,0.6966,0.0354,False
43099,SUPERVIEW-1 03,PRC,LARGE,113.2138,0.0,0.05,0.6956,0.0353,False
55978,COSMOS 2567,CIS,LARGE,113.4436,0.0,0.05,0.6941,0.0352,False
40143,YAOGAN 21,PRC,LARGE,113.587,0.0,0.05,0.6932,0.0352,False
43169,WEINA 1A,PRC,MEDIUM,113.667,0.0,0.05,0.6927,0.0352,False
56756,KONDOR FKA 1,CIS,LARGE,113.8582,0.0,0.05,0.6915,0.0351,False
43083,YAOGAN-30 J,PRC,LARGE,113.8653,0.0,0.05,0.6914,0.0351,False
67689,PRC TEST SPACECRAFT 4,PRC,,114.5247,0.0,0.05,0.6872,0.0349,False
3229,COSMOS 220,CIS,LARGE,114.5779,0.0,0.05,0.6869,0.0349,False
40894,GAOFEN 9,PRC,LARGE,115.0199,0.0,0.05,0.6841,0.0348,False
49072,TIANHUI 2-02B,PRC,LARGE,115.3293,0.0,0.05,0.6822,0.0347,False
60465,YAOGAN-43 O1H,PRC,LARGE,115.6916,0.0,0.05,0.6799,0.0345,False
60462,YAOGAN-43 O1E,PRC,MEDIUM,115.7904,0.0,0.05,0.6793,0.0345,False
65714,GEESAT 6-02,PRC,,115.8009,0.0,0.05,0.6792,0.0345,False
37180,SHIJIAN 6 04B (SJ-6 04B),PRC,LARGE,116.0352,0.0,0.05,0.6778,0.0344,False
54750,YAOGAN-36 04C,PRC,LARGE,116.0398,0.0,0.05,0.6778,0.0344,False
4598,COSMOS 375,CIS,LARGE,116.4991,0.0,0.05,0.6749,0.0343,False
61615,TIANPING 3B-01,PRC,MEDIUM,116.707,0.0,0.05,0.6737,0.0342,False
21422,COSMOS 2151,CIS,LARGE,116.7452,0.0,0.05,0.6734,0.0342,False
11765,COSMOS 1174,CIS,LARGE,116.9817,0.0,0.05,0.672,0.0342,False
40037,PERSEUS M2,CIS,MEDIUM,117.0806,0.0,0.05,0.6714,0.0341,False
14483,COSMOS 1508,CIS,LARGE,117.2554,0.0,0.05,0.6704,0.0341,False
65554,GEESAT 5-05,PRC,LARGE,117.2657,0.0,0.05,0.6703,0.0341,False
61772,HYPERVIEW-1G,CIS,MEDIUM,117.6848,0.0,0.05,0.6678,0.034,False
22236,COSMOS 2221,CIS,LARGE,117.7567,0.0,0.05,0.6673,0.0339,False
48423,YAOGAN-30 X,PRC,LARGE,117.7599,0.0,0.05,0.6673,0.0339,False
62336,PIESAT-2 12,PRC,LARGE,118.0131,0.0,0.05,0.6658,0.0339,False
65721,GEESAT 6-09,PRC,,118.4765,0.0,0.05,0.6631,0.0337,False
58646,TIANMU-1 12,PRC,MEDIUM,118.509,0.0,0.05,0.6629,0.0337,False
61013,GEESAT 3-03,PRC,MEDIUM,118.5166,0.0,0.05,0.6628,0.0337,False
53586,CHUANG XIN 16A (CX-16A),PRC,LARGE,118.5198,0.0,0.05,0.6628,0.0337,False
58906,GEESAT 2-02,PRC,MEDIUM,119.0442,0.0,0.05,0.6597,0.0336,False
31490,YAOGAN 2,PRC,LARGE,119.4031,0.0,0.05,0.6576,0.0335,False
